Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_A,Branch_B,Branch_C,Gender_Female,Gender_Male,Payment_Cash,Payment_Credit card,Payment_Ewallet,City_Mandalay,City_Naypyitaw,City_Yangon,Customer type_Member,Customer type_Normal,Product line_Electronic accessories,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Year,Month,DayOfWeek,Z-score
662-47-5456,0.2793724966622163,1.0,17.595,0.3477000091572296,2019-03-17,19:06,351.9,4.761904762,17.595,8.4,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,2019,3,6,0.18932211865758772
883-17-4236,0.04795282599020917,0.1111111111111111,1.439,0.018935115940701852,2019-03-02,19:44,28.78,4.761904762,1.439,7.2,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2019,3,5,-1.191182193221055
290-68-2984,0.1520916777926124,0.3333333333333333,4.75,0.08631197663888973,2019-03-16,11:22,95.0,4.761904762,4.75,5.2,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,2019,3,5,-0.9082625487155965
704-11-6354,0.5431686693368937,0.7777777777777777,23.56,0.4690841752897245,2019-01-06,11:23,471.2,4.761904762,23.56,8.9,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,2019,1,6,0.6990218104350143
110-48-7033,0.2507788161993769,0.3333333333333333,6.524,0.12241181079128637,2019-01-29,14:12,130.48,4.761904762,6.524,9.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,2019,1,1,-0.7566770913454114
366-93-0948,0.6260569648420116,0.0,3.3175,0.05716146230782536,2019-01-31,10:46,66.35,4.761904762,3.3175,9.7,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2019,1,3,-1.030667378300033
729-09-9681,0.17612372051624392,0.5555555555555556,7.773,0.14782821037208876,2019-02-05,10:16,155.46,4.761904762,7.773,8.7,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2019,2,1,-0.6499520427234489
151-16-1484,0.24666221628838453,0.3333333333333333,6.45,0.12090595525167118,2019-02-13,12:38,129.0,4.761904762,6.45,6.5,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,2019,2,2,-0.7630002727689703
380-94-4661,0.6214953271028038,0.3333333333333333,13.188,0.2580202069533897,2019-02-07,13:05,263.76,4.761904762,13.188,6.9,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,2019,2,3,-0.18724896963463675
850-41-9669,0.7229639519359147,0.8888888888888888,33.777,0.6769939867525411,2019-03-19,13:25,675.54,4.761904762,33.777,6.2,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,2019,3,1,1.5720480888742376
821-07-3596,0.07087227414330219,0.3333333333333333,3.29,0.056601853830265655,2019-03-07,14:53,65.8,4.761904762,3.29,5.6,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,2019,3,3,-1.0330172092344636
655-85-5130,0.3139741878059635,0.3333333333333333,7.66,0.145528728264298,2019-03-13,19:22,153.2,4.761904762,7.66,5.7,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,2019,3,2,-0.6596077116540188
447-15-7839,0.1352914997774811,1.0,11.12,0.21593764944090027,2019-02-09,11:00,222.4,4.761904762,11.12,4.2,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,2019,2,5,-0.3639562559038266
154-74-7179,0.4936582109479306,0.0,2.7225,0.045053569793351844,2019-02-26,19:24,54.45,4.761904762,2.7225,7.9,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,2019,2,1,-1.0815091748813521
253-12-6086,0.9826435246995997,0.6666666666666665,34.44,0.6904856384115258,2019-03-12,12:43,688.8,4.761904762,34.44,8.7,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,2019,3,1,1.6287003764934216
808-65-0703,0.2824877614597241,0.3333333333333333,7.094,0.13401096832616016,2019-03-14,17:22,141.88,4.761904762,7.094,6.9,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2019,3,3,-0.7079715047044838
571-94-0759,0.7178460169114375,1.0,37.3,0.7486849200777346,2019-01-08,20:55,746.0,4.761904762,37.3,9.5,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,2019,1,1,1.8730827936742163
144-51-6085,0.6748998664886515,0.3333333333333333,14.148,0.2775556301700192,2019-01-05,16:05,282.96,4.761904762,14.148,4.4,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,2019,1,5,-0.1052185079236007
731-14-2199,0.283266577659101,1.0,17.77,0.3512611540144277,2019-01-04,13:34,355.4,4.761904762,17.77,7.0,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2019,1,4,0.2042755882403287
783-09-1637,0.6380729862038275,0.4444444444444445,16.8575,0.33269232725903763,2019-03-06,18:13,337.15,4.761904762,16.8575,6.3,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,2019,3,2,0.12630392541603663
687-15-1097,0.12283044058744996,0.1111111111111111,2.112,0.0326302615915265,2019-01-03,19:17,42.24,4.761904762,2.112,9.7,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,2019,1,3,-1.1336754216257143
126-54-1082,0.12750333778371162,0.8888888888888888,9.693,0.18689905680534782,2019-01-07,11:44,193.86,4.761904762,9.693,8.8,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,2019,1,0,-0.48589111930137696
633-91-1052,0.02169559412550065,0.1111111111111111,1.203,0.014132657733280426,2019-01-27,15:51,24.06,4.761904762,1.203,5.1,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,2019,1,6,-1.2113480150583513
477-24-6490,0.9972185135736538,0.5555555555555556,29.913,0.5983639083056072,2019-02-26,16:52,598.26,4.761904762,29.913,7.9,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,2019,2,1,1.2418754804873176
566-19-5475,0.4215620827770361,0.6666666666666665,16.7895,0.3313085681145264,2019-01-07,20:52,335.79,4.761904762,16.7895,6.2,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,2019,1,0,0.12049343437817174
526-86-8552,0.1306186025812194,1.0,10.91,0.21166427561226256,2019-01-07,17:36,218.2,4.761904762,10.91,7.1,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,2019,1,0,-0.3819004194031157
376-56-3573,0.9494882064975525,0.3333333333333333,19.084,0.3780002645421894,2019-02-02,13:23,381.68,4.761904762,19.084,6.4,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,2019,2,5,0.31655478270730925
537-72-0426,0.6776813529149978,1.0,35.495,0.7119542545506342,2019-03-20,16:28,709.9,4.761904762,35.495,5.7,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,2019,3,2,1.7188484359779452
828-61-5674,0.3776145972407655,1.0,22.01,0.4375426065545414,2019-03-20,19:57,440.2,4.761904762,22.01,9.6,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,2019,3,2,0.5665767941307374
136-08-6195,0.6662216288384513,0.7777777777777777,27.984,0.5591099172796922,2019-02-15,17:01,559.68,4.761904762,27.984,6.4,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,2019,2,4,1.0770455214867047
523-38-0215,0.29951045838896306,0.0,1.85,0.02729871900532137,2019-03-06,13:29,37.0,4.761904762,1.85,7.9,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2019,3,2,-1.1560629018010176
490-29-1201,0.058522474410324876,0.0,0.767,0.005260319689061181,2019-01-06,11:09,15.34,4.761904762,0.767,6.5,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,2019,1,6,-1.2486035164187803
667-92-0055,0.9985536270583,0.5555555555555556,29.949,0.5990964866762307,2019-03-04,15:02,598.98,4.761904762,29.949,8.5,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,2019,3,0,1.2449516228014814
565-17-3836,0.4182242990654206,0.3333333333333333,9.534,0.18366350233509354,2019-03-12,14:21,190.68,4.761904762,9.534,9.1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,2019,3,1,-0.49947741452226735
498-41-1961,0.6297285269247888,0.4444444444444445,16.67,0.3288768149120397,2019-02-20,18:01,333.4,4.761904762,16.67,7.6,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,2019,2,2,0.11028235086309993
593-95-4461,0.7207387627948376,0.0,3.743,0.06582013166061271,2019-03-24,14:49,74.86,4.761904762,3.743,6.9,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,2019,3,6,-0.9943090851145687
226-71-3580,0.1520916777926124,0.8888888888888888,10.6875,0.20713653429382498,2019-01-31,12:02,213.75,4.761904762,10.6875,9.5,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,2019,1,3,-0.40091268787260065
283-79-9594,0.42757009345794394,0.6666666666666665,16.9785,0.33515460456030033,2019-01-25,13:30,339.57,4.761904762,16.9785,5.2,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,2019,1,4,0.13664318152753185
430-60-3493,0.9434801958166446,0.6666666666666665,33.208,0.6654151786168513,2019-02-03,14:38,664.16,4.761904762,33.208,4.2,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,2019,2,6,1.5234279506309258
139-20-0155,0.3362260792167334,1.0,20.15,0.3996927240723217,2019-01-24,17:37,403.0,4.761904762,20.15,7.0,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,2019,1,3,0.4076427745656052
558-80-4082,0.19770805518469076,0.6666666666666665,9.7475,0.1880080990608752,2019-03-14,17:20,194.95,4.761904762,9.7475,6.0,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,2019,3,3,-0.4812341816313234
278-97-7759,0.5829995549621718,0.0,3.124,0.05322385356572347,2019-02-18,20:29,62.48,4.761904762,3.124,4.7,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,2019,2,0,-1.0472016432386637
316-68-6352,0.2923898531375167,0.1111111111111111,3.636,0.06364274594792588,2019-01-21,10:00,72.72,4.761904762,3.636,7.1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,2019,1,0,-1.0034520636594446
585-03-5943,0.08934134401424121,1.0,9.055,0.17391614012596276,2019-03-13,11:46,181.1,4.761904762,9.055,5.9,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,2019,3,2,-0.5404071969801697
211-05-0490,0.4655095683133067,0.4444444444444445,12.98,0.2537875319231199,2019-03-03,13:42,259.6,4.761904762,12.98,7.5,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,2019,3,6,-0.2050222363386946
727-75-6477,0.20872274143302183,0.3333333333333333,5.768,0.10702766500819062,2019-03-29,14:44,115.36,4.761904762,5.768,6.4,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,2019,3,4,-0.8212760799428522
744-02-5987,0.7599020916777927,0.5555555555555556,23.514,0.468148102927261,2019-01-10,14:16,470.28,4.761904762,23.514,5.8,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2019,1,3,0.6950911841446937
307-83-9164,0.555518469069871,0.3333333333333333,12.002,0.23388581952117862,2019-01-25,15:54,240.04,4.761904762,12.002,4.5,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,2019,1,4,-0.28859076920681237
779-06-0012,0.8737205162438808,0.0,4.4305,0.0798103435996052,2019-01-19,10:21,88.61,4.761904762,4.4305,7.7,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,2019,1,5,-0.9355633117538008
446-47-6729,0.9984423676012462,0.1111111111111111,9.982,0.19278003316952066,2019-01-02,18:09,199.64,4.761904762,9.982,6.7,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,2019,1,2,-0.4611965323904505
573-10-3877,0.3218736092567868,0.0,1.9505,0.029343833623312273,2019-03-12,16:46,39.01,4.761904762,1.9505,4.7,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,2019,3,1,-1.1474753378406437
735-06-4124,0.4286826880284824,0.0,2.4305,0.039111545231627035,2019-02-25,15:31,48.61,4.761904762,2.4305,4.4,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,2019,2,0,-1.1064601069851256
439-54-7422,0.4573876279483756,0.3333333333333333,10.238,0.19798947936062186,2019-03-18,17:15,204.76,4.761904762,10.238,4.7,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,2019,3,0,-0.439321742600841
396-90-2219,0.054294615042278616,0.7777777777777777,5.984,0.11142313523193227,2019-02-23,12:29,119.68,4.761904762,5.984,8.6,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,2019,2,5,-0.8028192260578692
411-77-0180,0.6911437472185137,0.6666666666666665,25.27,0.5038816478943458,2019-03-26,20:14,505.4,4.761904762,25.27,4.3,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,2019,3,1,0.8451385703577966
286-01-5402,0.33544726301735645,0.6666666666666665,14.0805,0.2761820457250999,2019-03-30,13:22,281.61,4.761904762,14.0805,9.6,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,2019,3,5,-0.1109862747626581
803-17-8013,0.8757231864708501,0.7777777777777777,35.516,0.712381591933498,2019-02-17,17:09,710.32,4.761904762,35.516,4.1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,2019,2,6,1.7206428523278745
512-98-1403,0.1824655095683133,0.2222222222222222,3.972,0.07048014407374623,2019-03-21,10:40,79.44,4.761904762,3.972,4.7,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,2019,3,3,-0.9747414020605819
848-42-2560,0.7991766800178015,0.1111111111111111,8.191,0.1563342592309962,2019-03-05,17:43,163.82,4.761904762,8.191,7.8,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2019,3,1,-0.614234612520102
532-59-7201,0.7771473075211395,0.5555555555555556,23.979,0.477610573547816,2019-01-31,14:04,479.58,4.761904762,23.979,5.5,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,2019,1,3,0.7348246890359771
181-94-6432,0.6592122830440588,0.1111111111111111,6.933,0.13073471505753792,2019-02-05,19:05,138.66,4.761904762,6.933,9.7,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,2019,2,1,-0.7217286967206054
870-76-1733,0.04617267467734759,0.4444444444444445,3.5575,0.06204531811198273,2019-02-01,10:08,71.15,4.761904762,3.5575,4.4,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,2019,2,4,-1.010159762872274
423-64-4619,0.06085892300845572,0.8888888888888888,6.9975,0.13204725130490522,2019-03-07,13:12,139.95,4.761904762,6.9975,5.0,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,2019,3,3,-0.7162172750743951
227-07-4446,0.7571206052514464,1.0,39.065,0.7846016096374754,2019-02-10,20:51,781.3,4.761904762,39.065,4.4,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,2019,2,6,2.023899215465861
174-36-3675,0.993435692033823,0.1111111111111111,9.937,0.19186431020624115,2019-02-14,17:29,198.74,4.761904762,9.937,5.2,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,2019,2,3,-0.4650417102831554
428-83-5800,0.12238540275923451,0.2222222222222222,3.162,0.05399713073471506,2019-02-09,10:25,63.24,4.761904762,3.162,7.3,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,2019,2,5,-1.0439546041292684
603-07-0961,0.7199599465954607,0.4444444444444445,18.6975,0.37013522175757757,2019-01-10,11:34,373.95,4.761904762,18.6975,4.9,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,2019,1,3,0.2835289770288556
704-20-4138,0.21795727636849138,0.6666666666666665,10.3845,0.20097066634107627,2019-03-11,18:58,207.69,4.761904762,10.3845,8.1,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2019,3,0,-0.4268035523501464
787-15-1757,0.37817089452603475,0.3333333333333333,8.814,0.1690119349226214,2019-02-18,16:28,176.28,4.761904762,8.814,8.4,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,2019,2,0,-0.5610002608055443
649-11-3678,0.14296840231419672,0.8888888888888888,10.3185,0.199627605994933,2019-02-26,20:26,206.37,4.761904762,10.3185,5.5,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,2019,2,1,-0.43244314659278005
622-20-1945,0.3264352469959947,0.0,1.971,0.029760996306584044,2019-01-18,15:08,39.42,4.761904762,1.971,8.4,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,2019,1,4,-1.1457236456895226
372-94-8041,0.05763239875389409,0.5555555555555556,4.578,0.08281187997924361,2019-02-15,18:03,91.56,4.761904762,4.578,9.8,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,2019,2,4,-0.9229596731054905
563-91-7120,0.5751001335113486,0.4444444444444445,15.4425,0.3038979274136931,2019-03-08,13:21,308.85,4.761904762,15.4425,6.7,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2019,3,4,0.005394442789874334
746-54-5508,0.1272808188696039,0.5555555555555556,6.456,0.12102805164677512,2019-01-17,12:48,129.12,4.761904762,6.456,9.4,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,2019,1,3,-0.7624875823832765
276-54-0879,0.9753004005340453,0.3333333333333333,19.548,0.38744238576356027,2019-03-12,19:53,390.96,4.761904762,19.548,6.4,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,2019,3,1,0.35620283920097645
815-11-1168,0.9979973297730309,0.4444444444444445,24.945,0.4972680931595495,2019-03-09,19:09,498.9,4.761904762,24.945,5.4,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,2019,3,5,0.8173678411327072
719-76-3868,0.9365821094793059,0.3333333333333333,18.852,0.3732792039315039,2019-03-12,16:30,377.04,4.761904762,18.852,8.6,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,2019,3,1,0.2967307544604754
730-61-8757,0.4567200712060526,0.3333333333333333,10.226,0.19774528657041401,2019-01-25,10:11,204.52,4.761904762,10.226,4.0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,2019,1,4,-0.4403471233722288
340-66-0321,0.2923898531375167,0.3333333333333333,7.272,0.13763316138091022,2019-03-25,13:07,145.44,4.761904762,7.272,7.6,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,2019,3,0,-0.6927616899288959
868-81-1752,0.1328437917222964,0.8888888888888888,9.909,0.19129452702908945,2019-02-07,18:48,198.18,4.761904762,9.909,6.8,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,2019,2,3,-0.46743426541639393
634-97-8956,0.25389408099688476,0.2222222222222222,4.935,0.09007661548792771,2019-02-17,17:27,98.7,4.761904762,4.935,9.1,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,2019,2,6,-0.892454595156699
566-71-1091,0.7447708055184691,0.4444444444444445,19.255,0.3814800118026515,2019-02-03,15:59,385.1,4.761904762,19.255,5.5,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2019,2,6,0.3311664586995875
442-48-3607,0.14908767245215843,0.1111111111111111,2.348,0.03743271979894794,2019-03-14,11:21,46.96,4.761904762,2.348,7.9,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,2019,3,3,-1.1135095997884177
835-16-0096,0.05140186915887851,0.4444444444444445,3.675,0.06443637251610145,2019-03-24,13:48,73.5,4.761904762,3.675,8.5,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,2019,3,6,-1.0001195761524337
527-09-6272,0.2043836226079217,0.4444444444444445,7.1125,0.13438743221106397,2019-03-21,10:17,142.25,4.761904762,7.1125,9.1,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2019,3,3,-0.7063907093485939
898-04-2717,0.7378727191811305,0.8888888888888888,34.38,0.6892646744604864,2019-03-19,15:49,687.6,4.761904762,34.38,7.5,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2019,3,1,1.6235734726364819
692-27-8933,0.532599020916778,0.5555555555555556,17.385,0.34342663532859186,2019-02-24,13:02,347.7,4.761904762,17.385,5.2,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,2019,2,6,0.17137795515829848
633-09-3463,0.41800178015131284,0.2222222222222222,7.1475,0.13509966118250358,2019-03-28,12:58,142.95,4.761904762,7.1475,9.5,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,2019,3,3,-0.7034000154320458
374-17-3652,0.36426346239430357,0.8888888888888888,19.269,0.3817649033912274,2019-02-05,15:26,385.38,4.761904762,19.269,8.9,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,2019,2,1,0.3323627362662068
378-07-7001,0.4228971962616823,0.2222222222222222,7.2135,0.13644272152864687,2019-02-10,18:23,144.27,4.761904762,7.2135,7.8,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,2019,2,6,-0.6977604211894121
433-75-6987,0.5105696484201158,0.6666666666666665,19.5895,0.38828688582969584,2019-03-05,19:06,391.79,4.761904762,19.5895,8.9,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,2019,3,1,0.3597489477020265
873-95-4984,0.743435692033823,0.6666666666666665,26.915,0.5373564095520079,2019-02-15,20:21,538.3,4.761904762,26.915,7.7,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,2019,2,4,0.9857011844355619
416-13-5917,0.9674009790832221,0.4444444444444445,24.2575,0.483277881220557,2019-01-30,16:24,485.15,4.761904762,24.2575,9.3,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,2019,1,2,0.7586220677719392
150-89-8043,0.384623943035158,0.2222222222222222,6.6975,0.1259424315497085,2019-02-14,15:04,133.95,4.761904762,6.6975,6.2,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,2019,2,3,-0.7418517943590939
135-84-8019,0.7548954161103695,0.8888888888888888,35.0685,0.7032752357986629,2019-02-27,16:10,701.37,4.761904762,35.0685,7.6,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2019,2,2,1.6824046943948654
441-94-7118,0.6883622607921674,0.0,3.5975,0.06285929407934229,2019-02-04,12:14,71.95,4.761904762,3.5975,7.3,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,2019,2,0,-1.0067418269676476
725-96-3778,0.8808411214953272,0.7777777777777777,35.7,0.7161258813833521,2019-01-20,10:13,714.0,4.761904762,35.7,4.7,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,2019,1,6,1.7363653574891567
531-80-1784,0.17734757454383626,0.6666666666666665,9.107,0.17497430888353022,2019-03-28,17:38,182.14,4.761904762,9.107,5.1,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,2019,3,3,-0.5359638803041552
400-45-1220,0.03805073431241657,1.0,6.75,0.12701077500686792,2019-02-27,11:06,135.0,4.761904762,6.75,4.8,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,2019,2,2,-0.7373657534842716
834-61-8124,0.4629506008010681,0.6666666666666665,18.0915,0.35780348585208016,2019-01-26,18:22,361.83,4.761904762,18.0915,5.5,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,2019,1,5,0.23174724807376407
115-99-4379,0.4967734757454384,0.6666666666666665,19.1555,0.37945524658384455,2019-03-14,19:02,383.11,4.761904762,19.1555,8.5,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,2019,3,3,0.3226643431368289
565-67-6697,0.18825100133511352,0.8888888888888888,12.15,0.23689753060040902,2019-03-02,14:16,243.0,4.761904762,12.15,4.8,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,2019,3,5,-0.27594440635969425
320-49-6392,0.22429906542056077,0.0,1.512,0.02042062208113305,2019-03-04,15:44,30.24,4.761904762,1.512,8.4,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,2019,3,0,-1.1849444601951116
889-04-9723,0.8796172674677348,0.3333333333333333,17.828,0.35244141916709903,2019-01-07,12:20,356.56,4.761904762,17.828,7.8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,2019,1,0,0.209231595302037
632-90-0281,0.30562972852692477,1.0,18.775,0.3717123001943367,2019-03-08,20:01,375.5,4.761904762,18.775,9.3,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,2019,3,4,0.2901512278440694
453-63-6187,0.193813974187806,0.2222222222222222,4.125,0.07359360214889654,2019-03-01,15:40,82.5,4.761904762,4.125,6.5,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,2019,3,4,-0.9616677972253856
578-80-7669,0.7219626168224299,0.0,3.7485,0.06593205335612466,2019-03-16,16:58,74.97,4.761904762,3.7485,5.6,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,2019,3,5,-0.9938391189276824
612-36-5536,0.7886070315976857,0.7777777777777777,32.384,0.6486472736892442,2019-02-17,11:12,647.68,4.761904762,32.384,7.4,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,2019,2,6,1.4530184709956198
605-72-4132,0.9389185580774366,0.7777777777777777,37.788,0.7586154268795213,2019-02-27,15:12,755.76,4.761904762,37.788,9.1,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,2019,2,2,1.91478161171066
471-41-2823,0.9981085892300847,0.1111111111111111,9.979,0.19271898497196868,2019-03-07,20:37,199.58,4.761904762,9.979,8.0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,2019,3,3,-0.46145287758329756
462-67-9126,0.7024922118380063,0.5555555555555556,21.966,0.43664723299044594,2019-01-21,17:44,439.32,4.761904762,21.966,7.2,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,2019,1,0,0.5628170646356485
272-27-9238,0.3466844681797953,0.3333333333333333,8.248,0.15749417498448356,2019-02-19,16:23,164.96,4.761904762,8.248,7.1,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,2019,2,1,-0.6093640538560093
834-25-9262,0.7966177125055631,0.3333333333333333,16.336,0.3220801155845873,2019-01-06,12:12,326.72,4.761904762,16.336,9.1,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,2019,1,6,0.08174258605946866
